iter	RMSE
1664	4416.126473
1665	4415.715478
1666	4415.109706
1667	4414.901754
1668	4414.6961
1669	4414.233658
1670	4413.835286
1671	4413.478467
1672	4413.205665
1673	4412.920596
1674	4412.629746
1675	4411.733755
1676	4411.471773
1677	4410.834618
1678	4410.374689
1679	4410.072136
1680	4409.749306
1681	4409.102033
1682	4408.818825
1683	4408.381523
1684	4407.731764
1685	4407.272373
1686	4406.55274
1687	4405.946008
1688	4405.454308
1689	4405.209766
1690	4404.530325
1691	4404.252703
1692	4403.829539
1693	4403.469098
1694	4403.167666
1695	4402.904025
1696	4402.579584
1697	4402.195647
1698	4401.79874
1699	4401.511788
1700	4401.219367
1701	4400.880007
1702	4400.645392
1703	4400.319776
1704	4400.009244
1705	4399.68398
1706	4399.417429
1707	4399.083653
1708	4398.757367
1709	4398.453324
1710	4398.004556
1711	4397.674636
1712	4397.249233
1713	4396.877347
1714	4396.394342
1715	4395.755611
1716	4395.546244
1717	4395.230846
1718	4394.461978
1719	4394.189252
1720	4393.911012
1721	4393.508599
1722	4392.799048
1723	4392.32333
1724	4392.151512
1725	4391.691269
1726	4391.399877
1727	4391.192062
1728	4390.867402
1729	4390.266663
1730	4389.79962
1731	4389.216218
1732	4388.92646
1733	4388.603885
1734	4388.302228
1735	4387.953379
1736	4387.694931
1737	4387.395112
1738	4387.120085
1739	4386.86542
1740	4386.550733
1741	4385.959113
1742	4385.611012
1743	4385.308672
1744	4384.926117
1745	4384.330863
1746	4383.965924
1747	4383.648452
1748	4383.195864
1749	4382.945726
1750	4382.492277
1751	4381.987605
1752	4381.255573
1753	4381.007404
1754	4380.182374
1755	4379.593375
1756	4378.904576
1757	4378.361768
1758	4378.133155
1759	4377.770677
1760	4377.321867
1761	4376.649677
1762	4376.29438
1763	4376.025232
1764	4375.577109
1765	4375.088578
1766	4374.832076
1767	4374.249843
1768	4373.807012
1769	4373.499629
1770	4373.233131
1771	4372.814698
1772	4372.533876
1773	4372.26436
1774	4371.723447
1775	4371.454382
1776	4370.985983
1777	4370.66328
1778	4370.038251
1779	4369.546104
1780	4369.135512
1781	4368.84577
1782	4368.182006
1783	4367.955966
1784	4367.453401
1785	4367.026878
1786	4366.601035
1787	4366.191884
1788	4365.76547
1789	4365.286335
1790	4364.827316
1791	4364.247021
1792	4364.021372
1793	4363.772268
1794	4363.213458
1795	4362.885764
1796	4362.240203
1797	4361.916031
1798	4361.551515
1799	4361.303281
1800	4360.875819
1801	4360.55178
1802	4360.23358
1803	4359.978344
1804	4359.732431
1805	4359.449646
1806	4359.224619
1807	4358.888413
1808	4358.558073
1809	4358.330434
1810	4357.836595
1811	4357.425519
1812	4357.052917
1813	4356.670894
1814	4356.268994
1815	4355.693325
1816	4355.452115
1817	4355.124098
1818	4354.625224
1819	4354.324897
1820	4354.056878
1821	4353.706139
1822	4353.448715
1823	4353.051962
1824	4352.789719
1825	4352.262147
1826	4351.857659
1827	4351.520357
1828	4351.297147
1829	4351.043578
1830	4350.633874
1831	4350.380419
1832	4349.833627
1833	4349.052005
1834	4348.717547
1835	4348.412086
1836	4348.121268
1837	4347.566688
1838	4347.235441
1839	4346.915267
1840	4346.700618
1841	4346.333372
1842	4346.139319
1843	4345.90576
1844	4345.687108
1845	4345.050889
1846	4344.85605
1847	4344.425268
1848	4343.890128
1849	4343.362933
1850	4343.074035
1851	4342.780467
1852	4342.564365
1853	4342.180245
1854	4341.983914
1855	4341.640995
1856	4341.348228
1857	4341.08325
1858	4340.75316
1859	4340.459514
1860	4340.189313
1861	4339.962431
1862	4339.614084
1863	4339.242046
1864	4338.953923
1865	4338.446357
1866	4338.166881
1867	4337.775589
1868	4337.559505
1869	4337.248955
1870	4336.952002
1871	4336.581542
1872	4336.085796
1873	4335.607752
1874	4335.36332
1875	4335.15284
1876	4334.85458
1877	4334.067138
1878	4333.747354
1879	4333.539734
1880	4333.312809
1881	4332.738757
1882	4332.462852
1883	4332.087252
1884	4331.466679
1885	4331.205739
1886	4330.755503
1887	4330.527711
1888	4330.29512
1889	4329.826717
1890	4329.36498
1891	4328.975116
1892	4328.720711
1893	4328.395697
1894	4327.990165
1895	4327.44354
1896	4327.203161
1897	4326.933085
1898	4326.627256
1899	4326.255163
1900	4325.901302
1901	4325.610569
1902	4325.111259
1903	4324.866981
1904	4324.485151
1905	4324.118483
1906	4323.663092
1907	4323.269123
1908	4322.834112
1909	4322.512106
1910	4322.092752
1911	4321.660133
1912	4321.458323
1913	4321.201481
1914	4320.698826
1915	4320.278159
1916	4320.04591
1917	4319.528234
1918	4319.318937
1919	4318.797873
1920	4318.390933
1921	4318.142981
1922	4317.901782
1923	4317.672308
1924	4317.356593
1925	4317.078712
1926	4316.770838
1927	4316.459698
1928	4316.018684
1929	4315.772405
1930	4315.282779
1931	4314.621581
1932	4314.285966
1933	4313.887701
1934	4313.434633
1935	4313.20139
1936	4312.932152
1937	4312.569842
1938	4312.350192
1939	4312.160558
1940	4311.802192
1941	4311.399171
1942	4311.201861
1943	4311.000441
1944	4310.457177
1945	4310.194838
1946	4309.807887
1947	4309.632223
1948	4309.302702
1949	4308.866814
1950	4308.610099
1951	4308.197724
1952	4307.813562
1953	4307.261963
1954	4307.053184
1955	4306.529962
1956	4306.175249
1957	4305.890008
1958	4305.637456
1959	4305.434733
1960	4305.090384
1961	4304.754555
1962	4304.559665
1963	4304.153328
1964	4303.779241
1965	4303.415205
1966	4303.117657
1967	4302.783777
1968	4302.529539
1969	4302.15247
1970	4301.656317
1971	4301.302238
1972	4300.917601
1973	4300.523561
1974	4300.229465
1975	4300.01165
1976	4299.759451
1977	4299.427278
1978	4299.05362
1979	4298.587428
1980	4298.309674
1981	4297.95492
1982	4297.621422
1983	4297.384895
1984	4296.951286
1985	4296.70332
1986	4296.445395
1987	4296.044042
1988	4295.832973
1989	4295.463015
1990	4295.188817
1991	4294.871797
1992	4294.627144
1993	4294.348014
1994	4294.1363
1995	4293.871397
1996	4293.656126
1997	4293.192753
1998	4292.865604
1999	4292.676945
2000	4292.270597
2001	4292.040819
2002	4291.346005
2003	4291.130034
2004	4290.803067
2005	4290.519239
2006	4290.145457
2007	4289.867907
2008	4289.439697
2009	4289.252709
2010	4289.034897
2011	4288.82482
2012	4288.29519
2013	4288.021567
2014	4287.784224
2015	4287.535854
2016	4287.1794
2017	4286.900986
2018	4286.638586
2019	4286.268386
2020	4285.793672
2021	4285.479803
2022	4285.217556
2023	4284.702553
2024	4284.441
2025	4284.061596
2026	4283.681416
2027	4283.395117
2028	4283.198815
2029	4282.974452
2030	4282.570844
2031	4282.345924
2032	4282.157734
2033	4281.925413
2034	4281.710102
2035	4281.032759
2036	4280.813016
2037	4280.620695
2038	4280.392917
2039	4280.17228
2040	4279.73671
2041	4279.504404
2042	4279.192998
2043	4278.872697
2044	4278.481706
2045	4278.162261
2046	4278.007088
2047	4277.658758
2048	4277.463379
2049	4276.806968
2050	4276.16606
2051	4275.989899
2052	4275.670751
2053	4275.341379
2054	4275.038646
2055	4274.627446
2056	4274.364276
2057	4274.048536
2058	4273.862083
2059	4273.694424
2060	4273.516124
2061	4273.174798
2062	4272.795838
2063	4272.518705
2064	4272.373815
2065	4272.094853
2066	4271.762693
2067	4271.515948
2068	4271.274132
2069	4270.967258
2070	4270.302654
2071	4269.811295
2072	4269.585459
2073	4269.370585
2074	4269.068926
2075	4268.6654
2076	4268.191837
2077	4267.806849
2078	4267.605544
2079	4267.34528
2080	4267.078353
2081	4266.851331
2082	4266.544333
2083	4266.257378
2084	4266.008489
2085	4265.80527
2086	4265.340061
2087	4265.152166
2088	4264.88692
2089	4264.609946
2090	4263.86235
2091	4263.490992
2092	4263.246438
2093	4262.956931
2094	4262.738608
2095	4262.365295
2096	4261.867333
2097	4261.260556
2098	4261.041713
2099	4260.737384
2100	4260.451301
2101	4259.766383
2102	4259.457957
2103	4259.19821
2104	4258.8259
2105	4258.493778
2106	4258.179082
2107	4257.833216
2108	4257.467215
2109	4257.130013
2110	4256.77082
2111	4256.408144
2112	4256.259079
2113	4256.030374
2114	4255.537812
2115	4255.26661
2116	4254.577784
2117	4254.230155
2118	4254.017112
2119	4253.679719
2120	4253.187779
2121	4252.927546
2122	4252.736201
2123	4252.495883
2124	4252.188629
2125	4251.902832
2126	4251.549503
2127	4251.242616
2128	4251.0515
2129	4250.695418
2130	4250.468545
2131	4250.129867
2132	4249.787612
2133	4249.587567
2134	4249.357423
2135	4249.044966
2136	4248.635541
2137	4248.165095
2138	4247.832455
2139	4247.381729
2140	4247.037781
2141	4246.636732
2142	4246.113347
2143	4245.717994
2144	4245.532705
2145	4245.37421
2146	4245.175822
2147	4244.980064
2148	4244.775709
2149	4244.356341
2150	4244.183368
2151	4243.964108
2152	4243.610021
2153	4243.134665
2154	4242.823512
2155	4242.614036
2156	4242.380582
2157	4242.057562
2158	4241.843865
2159	4241.623369
2160	4241.305387
2161	4240.77788
2162	4240.406348
2163	4240.18316
2164	4239.928
2165	4239.605322
2166	4239.309617
2167	4239.175669
2168	4238.827793
2169	4238.316656
2170	4238.006153
2171	4237.644038
2172	4237.499274
2173	4237.262503
2174	4236.976273
2175	4236.722088
2176	4236.476979
2177	4236.144646
2178	4235.979868
2179	4235.746416
2180	4235.491207
2181	4235.236957
2182	4235.041971
2183	4234.83175
2184	4234.321047
2185	4234.165935
2186	4233.95698
2187	4233.776099
2188	4233.511004
2189	4233.251754
2190	4232.97658
2191	4232.759889
2192	4232.566283
2193	4232.399118
2194	4232.212299
2195	4231.963759
2196	4231.788196
2197	4231.381281
2198	4231.194495
2199	4231.034775
2200	4230.731506
2201	4230.504194
2202	4230.028015
2203	4229.695765
2204	4229.350368
2205	4229.066298
2206	4228.843962
2207	4228.615816
2208	4228.226096
2209	4228.067278
2210	4227.836858
2211	4227.659698
2212	4227.506879
2213	4227.318935
2214	4226.999254
2215	4226.656544
2216	4226.471837
2217	4226.027405
2218	4225.660996
2219	4225.419859
2220	4224.963779
2221	4224.782598
2222	4224.588799
2223	4224.441239
2224	4224.227895
2225	4223.847878
2226	4223.667956
2227	4223.390327
2228	4223.068417
2229	4222.650659
2230	4222.363393
2231	4222.200683
2232	4221.865021
2233	4221.296192
2234	4221.102685
2235	4220.700288
2236	4220.396574
2237	4219.735526
2238	4219.489873
2239	4219.281015
2240	4218.95447
2241	4218.700248
2242	4218.497196
2243	4218.103394
2244	4217.858171
2245	4217.189364
2246	4216.834103
2247	4216.578491
2248	4216.215436
2249	4215.965045
2250	4215.630697
2251	4215.281946
2252	4215.063788
2253	4214.791243
2254	4214.635943
2255	4214.487989
2256	4214.199997
2257	4213.696417
2258	4213.403115
2259	4213.2002
2260	4212.870661
2261	4212.659399
2262	4212.362928
2263	4212.188854
2264	4212.045529
2265	4211.875577
2266	4211.645452
2267	4211.337773
2268	4210.954239
2269	4210.387552
2270	4210.0024
2271	4209.738902
2272	4209.466115
2273	4209.176205
2274	4208.894732
2275	4208.711766
2276	4208.541162
2277	4208.179664
2278	4207.813473
2279	4207.370182
2280	4207.118205
2281	4206.904466
2282	4206.594373
2283	4206.357186
2284	4206.090646
2285	4205.824666
2286	4205.596579
2287	4204.910445
2288	4204.699294
2289	4204.391011
2290	4204.205436
2291	4204.030188
2292	4203.79283
2293	4203.623519
2294	4203.317184
2295	4203.154628
2296	4202.774703
2297	4202.560549
2298	4202.344462
2299	4202.031613
2300	4201.552513
2301	4201.359922
2302	4201.068096
2303	4200.463322
2304	4200.244551
2305	4199.979432
2306	4199.475909
2307	4199.274616
2308	4199.031895
2309	4198.881055
2310	4198.404932
2311	4198.247223
2312	4197.975486
2313	4197.7764
2314	4197.461433
2315	4197.258214
2316	4197.062659
2317	4196.682672
2318	4196.524281
2319	4196.111121
2320	4195.898097
2321	4195.712563
2322	4195.394063
2323	4195.142264
2324	4194.918502
2325	4194.571906
2326	4194.40669
2327	4194.110771
2328	4193.907119
2329	4193.521438
2330	4193.318444
2331	4193.099098
2332	4192.762937
2333	4192.355372
2334	4192.180985
2335	4191.785748
2336	4191.348742
2337	4191.06139
2338	4190.809555
2339	4190.661367
2340	4190.464751
2341	4190.286303
2342	4190.158065
2343	4189.885023
2344	4189.565578
2345	4189.282753
2346	4189.067564
2347	4188.817871
2348	4188.655156
2349	4188.421501
2350	4188.165559
2351	4187.928867
2352	4187.58594
2353	4187.308712
2354	4187.004917
2355	4186.839525
2356	4186.415449
2357	4186.003942
2358	4185.776804
2359	4185.444136
2360	4185.261056
2361	4184.769398
2362	4184.542641
2363	4184.25029
2364	4183.95457
2365	4183.790203
2366	4183.549367
2367	4183.330899
2368	4183.071113
2369	4182.696585
2370	4182.545751
2371	4182.034143
2372	4181.812471
2373	4181.488019
2374	4181.125354
2375	4180.850286
2376	4180.411902
2377	4180.228669
2378	4180.034319
2379	4179.510517
2380	4179.181618
2381	4178.492173
2382	4178.278725
2383	4177.659652
2384	4177.454029
2385	4177.269585
2386	4176.906997
2387	4176.506377
2388	4176.352655
2389	4176.150493
2390	4175.901923
2391	4175.294391
2392	4174.946354
2393	4174.672754
2394	4174.498307
2395	4174.276534
2396	4174.150631
2397	4173.887934
2398	4173.620505
2399	4173.379981
2400	4173.143255
2401	4172.987956
2402	4172.829906
2403	4172.401825
2404	4172.146381
2405	4171.924152
2406	4171.681172
2407	4171.371679
2408	4171.233243
2409	4171.049112
2410	4170.859875
2411	4170.556094
2412	4170.299599
2413	4169.886782
2414	4169.574186
2415	4169.385788
2416	4169.167099
2417	4168.965477
2418	4168.755284
2419	4168.547963
2420	4168.185919
2421	4168.019766
2422	4167.480231
2423	4167.303412
2424	4166.951251
2425	4166.757552
2426	4166.433814
2427	4166.200414
2428	4165.802609
2429	4165.512865
2430	4165.218703
2431	4164.928495
2432	4164.731502
2433	4164.528992
2434	4164.161775
2435	4163.935588
2436	4163.718513
2437	4163.450313
2438	4163.143222
2439	4163.024244
2440	4162.761632
2441	4162.615119
2442	4162.494183
2443	4162.327669
2444	4162.193688
2445	4161.928
2446	4161.759483
2447	4161.52141
2448	4161.070231
2449	4160.9213
2450	4160.67597
2451	4160.467398
2452	4160.137845
2453	4159.931677
2454	4159.686211
2455	4159.187798
2456	4158.919002
2457	4158.777141
2458	4158.416205
2459	4158.15632
2460	4157.703003
2461	4157.568659
2462	4157.199766
2463	4156.8199
2464	4156.533966
2465	4156.291819
2466	4156.095306
2467	4155.887799
2468	4155.717129
2469	4155.384649
2470	4155.197059
2471	4154.947623
2472	4154.821395
2473	4154.600303
2474	4154.288146
2475	4154.095727
2476	4153.666049
2477	4153.409959
2478	4153.194742
2479	4152.934336
2480	4152.68848
2481	4152.447771
2482	4152.268039
2483	4151.911442
2484	4151.609173
2485	4151.412017
2486	4151.192639
2487	4150.94561
2488	4150.786961
2489	4150.437578
2490	4150.189635
2491	4150.040916
2492	4149.792353
2493	4149.567925
2494	4149.409461
2495	4149.13586
2496	4148.883279
2497	4148.570068
2498	4148.23844
2499	4147.951863
2500	4147.699046
2501	4147.558462
2502	4147.243681
2503	4147.082086
2504	4146.912972
2505	4146.747063
2506	4146.539893
2507	4146.401819
2508	4146.208118
2509	4145.992716
2510	4145.844179
2511	4145.66145
2512	4145.292949
2513	4145.051649
2514	4144.881417
2515	4144.636181
2516	4144.48982
2517	4144.327099
2518	4144.142779
2519	4143.79191
2520	4143.562926
2521	4143.358982
2522	4143.115765
2523	4142.93589
2524	4142.707017
2525	4142.579578
2526	4142.273722
2527	4142.115649
2528	4141.949642
2529	4141.791604
2530	4141.488333
2531	4141.279083
2532	4141.156352
2533	4140.948382
2534	4140.7227
2535	4140.549112
2536	4140.155231
2537	4139.819975
2538	4139.652319
2539	4139.424928
2540	4139.294907
2541	4139.051401
2542	4138.84941
2543	4138.669258
2544	4138.3246
2545	4138.147539
2546	4138.000789
2547	4137.847683
2548	4137.696901
2549	4137.492385
2550	4137.141147
2551	4136.921217
2552	4136.72809
2553	4136.514333
2554	4136.074854
2555	4135.723254
2556	4135.541975
2557	4135.411498
2558	4135.246962
2559	4134.983624
2560	4134.802444
2561	4134.549599
2562	4134.212478
2563	4134.040553
2564	4133.86348
2565	4133.68162
2566	4133.366336
2567	4132.856014
2568	4132.609807
2569	4132.433737
2570	4132.126927
2571	4131.953388
2572	4131.783465
2573	4131.437286
2574	4131.239453
2575	4131.128803
2576	4130.956085
2577	4130.734956
2578	4130.544663
2579	4130.287407
2580	4130.065506
2581	4129.829918
2582	4129.653839
2583	4129.304237
2584	4129.07792
2585	4128.804961
2586	4128.653673
2587	4128.508814
2588	4128.307738
2589	4128.079999
2590	4127.728438
2591	4127.125166
2592	4126.977381
2593	4126.758358
2594	4126.62818
2595	4126.410311
2596	4125.975402
2597	4125.867237
2598	4125.662457
2599	4125.4847
2600	4125.176972
2601	4124.913972
2602	4124.777057
2603	4124.471357
2604	4124.291173
2605	4124.058438
2606	4123.74895
2607	4123.52788
2608	4123.36377
2609	4123.183061
2610	4122.751479
2611	4122.59177
2612	4122.424953
2613	4122.247165
2614	4121.467654
2615	4121.198172
2616	4120.88096
2617	4120.640393
2618	4120.437202
2619	4120.203847
2620	4119.707675
2621	4119.415522
2622	4119.242672
2623	4118.989789
2624	4118.767524
2625	4118.489975
2626	4118.299905
2627	4118.15858
2628	4117.79084
2629	4117.216428
2630	4116.814297
2631	4116.538886
2632	4116.243246
2633	4115.908654
2634	4115.729747
2635	4115.222801
2636	4114.887323
2637	4114.728927
2638	4114.616832
2639	4114.399182
2640	4114.168226
2641	4114.007212
2642	4113.793847
2643	4113.636383
2644	4113.399677
2645	4113.156951
2646	4112.986335
2647	4112.658863
2648	4112.461532
2649	4112.240644
2650	4112.084122
2651	4111.832807
2652	4111.677352
2653	4111.477909
2654	4111.054536
2655	4110.894508
2656	4110.71218
2657	4110.55739
2658	4110.211445
2659	4109.986227
2660	4109.755962
2661	4109.487606
2662	4109.079671
2663	4108.925172
2664	4108.806129
2665	4108.695825
2666	4108.508706
2667	4108.371037
2668	4108.203187
2669	4107.899501
2670	4107.789222
2671	4107.605586
2672	4107.446696
2673	4107.25617
2674	4107.051764
2675	4106.513115
2676	4106.336578
2677	4106.052716
2678	4105.894909
2679	4105.731865
2680	4105.350252
2681	4105.173934
2682	4104.931487
2683	4104.795473
2684	4104.642587
2685	4104.328675
2686	4104.219065
2687	4104.028501
2688	4103.72747
2689	4103.32987
2690	4103.147209
2691	4102.517399
2692	4102.316935
2693	4102.075242
2694	4101.593684
2695	4101.341062
2696	4101.089323
2697	4100.886969
2698	4100.692382
2699	4100.49046
2700	4100.30001
2701	4100.119159
2702	4099.962913
2703	4099.779557
2704	4099.637295
2705	4099.465009
2706	4099.231889
2707	4099.004192
2708	4098.866145
2709	4098.705259
2710	4098.55
2711	4098.123342
2712	4097.972907
2713	4097.632661
2714	4097.347066
2715	4097.193893
2716	4097.018529
2717	4096.724588
2718	4096.571421
2719	4096.39813
2720	4096.171267
2721	4095.843741
2722	4095.729149
2723	4095.559891
2724	4095.441421
2725	4095.117019
2726	4094.599963
2727	4094.330378
2728	4093.718954
2729	4093.558884
2730	4093.44063
2731	4093.182797
2732	4093.025335
2733	4092.771054
2734	4092.475164
2735	4092.347253
2736	4092.211817
2737	4092.074511
2738	4091.684269
2739	4091.552834
2740	4091.278369
2741	4091.132157
2742	4090.848991
2743	4090.668295
2744	4090.466174
2745	4090.273437
2746	4090.090451
2747	4089.742641
2748	4089.646502
2749	4089.406014
2750	4089.303219
2751	4089.111002
2752	4088.951252
2753	4088.732198
2754	4088.542221
2755	4088.396377
2756	4088.266294
2757	4088.028082
2758	4087.857694
2759	4087.578938
2760	4087.356724
2761	4087.199735
2762	4087.061738
2763	4086.865051
2764	4086.593806
2765	4086.324687
2766	4086.207399
2767	4085.788083
2768	4085.521664
2769	4085.266919
2770	4085.056454
2771	4084.918161
2772	4084.758108
2773	4084.602314
2774	4084.339804
2775	4083.98385
2776	4083.869424
2777	4083.609145
2778	4083.445118
2779	4083.284103
2780	4083.105677
2781	4082.810347
2782	4082.673385
2783	4082.509505
2784	4082.369591
2785	4082.258388
2786	4081.789151
2787	4081.631118
2788	4081.530837
2789	4081.410916
2790	4081.23903
2791	4081.045702
2792	4080.864837
2793	4080.415636
2794	4080.256657
2795	4080.08882
2796	4079.604152
2797	4079.372813
2798	4079.103914
2799	4078.904782
2800	4078.421102
2801	4078.06705
2802	4077.925952
2803	4077.514005
2804	4077.354485
2805	4077.213465
2806	4077.092669
2807	4076.725787
2808	4076.541635
2809	4076.415771
2810	4076.258995
2811	4076.123088
2812	4075.835061
2813	4075.666589
2814	4075.276817
2815	4074.871641
2816	4074.340598
2817	4074.125628
2818	4073.726586
2819	4073.572725
2820	4073.09308
2821	4072.960693
2822	4072.711227
2823	4072.512421
2824	4072.338091
2825	4072.164687
2826	4071.974219
2827	4071.764947
2828	4071.629501
2829	4071.321959
2830	4071.157758
2831	4071.004073
2832	4070.816445
2833	4070.571877
2834	4070.396858
2835	4070.266979
2836	4070.068657
2837	4069.837755
2838	4069.688275
2839	4069.557396
2840	4069.295148
2841	4069.011893
2842	4068.77717
2843	4068.612567
2844	4068.302933
2845	4068.17868
2846	4068.030874
2847	4067.869462
2848	4067.743642
2849	4067.616639
2850	4067.388631
2851	4067.251352
2852	4066.961684
2853	4066.750464
2854	4066.548545
2855	4066.378056
2856	4065.719136
2857	4065.504718
2858	4065.381995
2859	4065.220429
2860	4065.122358
2861	4064.916744
2862	4064.720983
2863	4064.563376
2864	4064.40736
2865	4064.198074
2866	4063.974378
2867	4063.54949
2868	4063.385265
2869	4063.222011
2870	4062.973933
2871	4062.818261
2872	4062.317196
2873	4062.026831
2874	4061.823583
2875	4061.690708
2876	4061.506886
2877	4061.386545
2878	4061.183532
2879	4060.93322
2880	4060.704625
2881	4060.480447
2882	4060.371369
2883	4060.241174
2884	4059.934622
2885	4059.717142
2886	4059.59594
2887	4059.269039
2888	4058.986018
2889	4058.662565
2890	4058.470903
2891	4058.255863
2892	4058.01217
2893	4057.790923
2894	4057.645889
2895	4057.373321
2896	4057.251045
2897	4057.110579
2898	4056.960315
2899	4056.83443
2900	4056.538641
2901	4056.342292
2902	4056.146045
2903	4055.851957
2904	4055.460073
2905	4055.261328
2906	4055.083625
2907	4054.755083
2908	4054.6375
2909	4054.457127
2910	4054.236003
2911	4054.091422
2912	4053.846199
2913	4053.670672
2914	4053.433074
2915	4053.256162
2916	4053.110154
2917	4052.853498
2918	4052.63863
2919	4052.48391
2920	4052.342629
2921	4052.120537
2922	4051.900273
2923	4051.7658
2924	4051.635011
2925	4051.43264
2926	4051.184966
2927	4050.980877
2928	4050.766335
2929	4050.649447
2930	4050.445748
2931	4050.215291
2932	4050.121358
2933	4050.01059
2934	4049.887116
2935	4049.68081
2936	4049.52703
2937	4049.411759
2938	4049.118548
2939	4048.945285
2940	4048.793094
2941	4048.460645
2942	4048.297036
2943	4048.136789
2944	4048.003347
2945	4047.819158
2946	4047.662049
2947	4047.517226
2948	4047.403309
2949	4047.216849
2950	4046.996891
2951	4046.636033
2952	4046.501122
2953	4046.056881
2954	4045.797575
2955	4045.613124
2956	4045.43398
2957	4045.302426
2958	4044.841
2959	4044.55487
2960	4044.345395
2961	4044.126243
2962	4043.722211
2963	4043.584525
2964	4043.328286
2965	4043.237298
2966	4043.066765
2967	4042.914126
2968	4042.777311
2969	4042.566774
2970	4042.47648
2971	4042.327151
2972	4042.043731
2973	4041.878264
2974	4041.683892
2975	4041.425069
2976	4041.251635
2977	4040.93901
2978	4040.697413
2979	4040.608834
2980	4040.477367
2981	4040.344212
2982	4040.226442
2983	4040.009398
2984	4039.82098
2985	4039.647775
2986	4039.463072
2987	4039.284741
2988	4039.137047
2989	4038.834539
2990	4038.630482
2991	4038.40664
2992	4038.179293
2993	4038.035116
2994	4037.809343
2995	4037.542169
2996	4037.388426
2997	4037.215078
2998	4037.116879
2999	4037.00698
3000	4036.782812
3001	4036.633056
3002	4036.452394
3003	4036.141982
3004	4035.833123
3005	4035.683333
3006	4035.487812
3007	4035.165672
3008	4034.099902
3009	4033.989181
3010	4033.77898
3011	4033.625638
3012	4033.321729
3013	4033.015741
3014	4032.853075
3015	4032.742745
3016	4032.466949
3017	4032.243628
3018	4032.011986
3019	4031.795357
3020	4031.611403
3021	4031.445309
3022	4031.301986
3023	4031.143119
3024	4030.98712
3025	4030.709344
3026	4030.569612
3027	4030.427291
3028	4030.196179
3029	4029.963618
3030	4029.717488
3031	4029.52685
3032	4029.419133
3033	4029.200843
3034	4029.028076
3035	4028.816657
3036	4028.639575
3037	4028.360129
3038	4028.262329
3039	4028.098784
3040	4027.900867
3041	4027.632089
3042	4027.29432
3043	4027.123999
3044	4027.040431
3045	4026.798253
3046	4025.936188
3047	4025.798777
3048	4025.574613
3049	4025.47858
3050	4025.297967
3051	4025.16496
3052	4025.030459
3053	4024.932399
3054	4024.648784
3055	4024.477007
3056	4024.359454
3057	4024.150244
3058	4023.854409
3059	4023.748648
3060	4023.52842
3061	4023.322819
3062	4023.164334
3063	4023.0537
3064	4022.801881
3065	4022.642189
3066	4022.53515
3067	4022.362312
3068	4022.012189
3069	4021.831313
3070	4021.649557
3071	4021.500933
3072	4021.374712
3073	4021.17669
3074	4020.94169
3075	4020.783313
3076	4020.482035
3077	4020.131152
3078	4019.908371
3079	4019.450009
3080	4019.258845
3081	4018.982127
3082	4018.805154
3083	4018.673244
3084	4018.450618
3085	4018.347187
3086	4018.13778
3087	4017.816747
3088	4017.713887
3089	4017.603895
3090	4017.464171
3091	4017.348527
3092	4017.183149
3093	4016.60763
3094	4016.494517
3095	4016.122598
3096	4015.976872
3097	4015.898594
3098	4015.766081
3099	4015.540223
3100	4015.135158
3101	4015.001816
3102	4014.833595
3103	4014.689501
3104	4014.241347
3105	4014.103078
3106	4013.998678
3107	4013.75162
3108	4013.616894
3109	4013.413212
3110	4013.284947
3111	4013.116759
3112	4012.96761
3113	4012.793438
3114	4012.681219
3115	4012.524492
3116	4012.256121
3117	4012.008787
3118	4011.820988
3119	4011.704727
3120	4011.56177
3121	4011.423877
3122	4011.248338
3123	4011.053666
3124	4010.851288
3125	4010.738189
3126	4010.556624
3127	4010.456547
3128	4010.352819
3129	4010.224761
3130	4010.116171
3131	4009.919063
3132	4009.68579
3133	4009.520374
3134	4009.389541
3135	4009.251255
3136	4009.08242
3137	4008.927892
3138	4008.784727
3139	4008.351394
3140	4008.212218
3141	4008.1145
3142	4007.965632
3143	4007.650502
3144	4007.514401
3145	4007.344535
3146	4007.150137
3147	4007.003349
3148	4006.763379
3149	4006.474742
3150	4006.285001
3151	4006.18389
3152	4006.076947
3153	4005.868348
3154	4005.433556
3155	4005.263281
3156	4005.133428
3157	4005.046442
3158	4004.886141
3159	4004.712139
3160	4004.080332
3161	4003.908683
3162	4003.741786
3163	4003.598203
3164	4003.470612
3165	4003.315405
3166	4003.051632
3167	4002.959492
3168	4002.69947
3169	4002.57837
3170	4002.425714
3171	4002.32651
3172	4002.160834
3173	4001.945658
3174	4001.723013
3175	4001.51385
3176	4001.037998
3177	4000.903727
3178	4000.771412
3179	4000.497518
3180	4000.341123
3181	4000.224473
3182	4000.05774
3183	3999.861792
3184	3999.701996
3185	3999.503127
3186	3999.381707
3187	3999.256583
3188	3999.158212
3189	3998.944415
3190	3998.696942
3191	3998.522848
3192	3998.385262
3193	3998.232381
3194	3998.117958
3195	3997.986573
3196	3997.841545
3197	3997.628594
3198	3997.378774
3199	3997.139949
3200	3997.026166
3201	3996.780136
3202	3996.653575
3203	3996.493686
3204	3996.106645
3205	3995.871211
3206	3995.72718
3207	3995.535897
3208	3995.064073
3209	3994.78867
3210	3994.61502
3211	3994.520792
3212	3994.236012
3213	3994.129583
3214	3993.990955
3215	3993.871743
3216	3993.670255
3217	3993.566543
3218	3993.394474
